WellId;X;Y;DepthFrom;DepthTo;Rock;Porosity
W-0080;122.09;66.65;120.65;115.65;Dolomite;0.325
W-0080;93.30;94.72;115.65;124.20;Dolomite;0.248
BAD-OVR1;83.31;86.15;365.00;373.00;Limestone;0.023
W-0080;90.46;52.35;126.95;138.52;Limestone;0.131
W-0080;112.65;89.59;138.52;145.46;Limestone;0.053
W-0080;101.98;56.77;145.46;155.78;Sandstone;0.049
W-0080;97.25;83.66;155.78;165.04;Limestone;0.156
W-0080;95.98;87.75;165.04;184.71;Dolomite;0.322
W-0080;96.91;83.15;184.71;190.89;Dolomite;0.233
BAD-OVR1;110.10;69.12;368.00;376.00;Dolomite;0.123
W-0080;116.98;96.91;210.62;226.27;Dolomite;0.151
W-0080;83.51;95.20;226.27;238.91;Limestone;0.031
W-0080;113.52;90.29;238.91;251.89;Dolomite;0.059
W-0080;98.13;86.27;251.89;270.02;Dolomite;0.356
W-0080;91.04;82.08;270.02;280.46;Shale;0.206
W-0080;110.53;73.39;280.46;288.10;Limestone;0.242
W-0080;126.71;70.78;288.10;295.80;Limestone;0.310
W-0080;120.39;92.16;295.80;308.25;Dolomite;0.055
W-0080;89.94;87.53;308.25;313.86;Limestone;0.190
W-0080;90.27;92.36;313.86;332.89;Limestone;0.249
W-0080;82.37;70.47;332.89;340.42;Dolomite;0.320
W-0080;80.71;67.11;340.42;344.12;Sandstone;0.331
W-0080;91.98;96.23;344.12;361.61;Dolomite;0.040
W-0080;122.90;65.61;361.61;372.38;Shale;0.172
W-0080;104.26;60.83;372.38;391.49;Dolomite;0.053
W-0080;106.46;81.17;391.49;406.40;Shale;0.147
W-0080;112.12;96.17;406.40;425.62;Sandstone;0.323
W-0080;114.54;52.31;425.62;442.45;Shale;0.064
W-0080;116.50;64.50;442.45;457.94;Dolomite;0.168
W-0080;92.35;69.16;457.94;476.94;Shale;0.150
W-0080;111.98;63.13;476.94;482.11;Limestone;0.228
W-0080;129.59;82.40;482.11;493.26;Limestone;0.106
W-0080;89.37;92.41;493.26;502.19;Shale;0.351
W-0080;128.83;98.32;502.19;504.37;Limestone;0.018
W-0080;82.68;86.34;504.37;508.62;Limestone;1.500
W-0080;105.05;55.41;508.62;519.58;Limestone;0.140
W-0080;108.30;68.26;519.58;528.61;Shale;0.194
W-0080;82.79;65.51;528.61;529.94;Shale;0.225
W-0080;127.67;75.93;529.94;538.72;Shale;0.205
W-0081;110.28;63.82;0.00;5.58;Limestone;0.105
W-0081;86.16;81.53;5.58;12.34;Shale;0.332
W-0081;111.84;94.82;12.34;22.42;Dolomite;0.067
W-0081;129.65;71.87;22.42;31.77;Shale;0.118
W-0081;120.78;72.59;31.77;34.89;Shale;0.153
BAD-OVR1;109.87;98.48;371.00;379.00;Sandstone;0.250
W-0081;99.53;58.97;46.35;49.13;Shale;0.156
W-0081;90.17;76.44;49.13;57.56;Dolomite;0.348
W-0081;86.34;58.37;57.56;65.33;Dolomite;0.198
W-0081;129.67;52.51;65.33;84.75;Shale;0.210
W-0081;119.25;77.85;84.75;89.98;Limestone;0.335
W-0081;110.71;77.27;89.98;94.99;Limestone;0.148
W-0081;105.75;73.34;94.99;96.39;Shale;0.133
W-0081;96.00;98.17;96.39;106.64;Limestone;0.164
W-0081;103.49;89.79;106.64;115.84;Limestone;0.044
W-0081;86.23;93.04;115.84;128.40;Limestone;0.269
W-0081;113.68;86.31;128.40;140.78;Limestone;0.093
W-0081;105.38;87.14;140.78;156.45;;0.110
W-0081;84.95;72.51;156.45;170.71;Sandstone;0.083
W-0081;96.67;69.61;170.71;173.95;Dolomite;0.013
W-0081;105.89;59.20;173.95;183.45;Shale;0.101
W-0081;98.74;62.09;183.45;198.23;Sandstone;0.314
W-0081;88.97;93.89;198.23;213.02;Sandstone;0.320
W-0081;103.41;54.83;213.02;223.69;Limestone;0.126
W-0081;126.86;96.69;223.69;237.06;Sandstone;0.339
W-0081;117.07;84.55;256.71;251.71;Limestone;0.333
W-0081;128.61;96.59;266.90;261.90;Sandstone;0.359
W-0081;97.30;96.83;261.90;273.93;Sandstone;0.014
W-0081;124.12;63.30;273.93;284.56;Limestone;0.190
W-0081;111.24;57.89;284.56;301.76;Dolomite;0.234
W-0081;124.18;68.72;301.76;308.49;Limestone;0.157
W-0081;125.36;85.70;308.49;327.61;Shale;0.043
W-0081;90.67;61.53;327.61;330.48;Limestone;0.015
W-0081;83.36;93.26;330.48;349.00;Limestone;0.051
W-0081;122.10;66.01;349.00;353.36;Dolomite;0.304
W-0081;90.07;58.62;353.36;359.93;Sandstone;0.134
W-0081;117.16;98.48;359.93;370.72;Limestone;0.068
W-0081;98.93;60.55;370.72;374.97;Shale;0.083
W-0081;120.62;58.03;374.97;378.70;Limestone;0.266
BAD-OVR1;100.17;78.24;374.00;382.00;Shale;0.197
W-0081;80.09;54.95;384.57;402.17;Sandstone;0.174
W-0081;113.02;52.79;424.83;419.83;Limestone;0.262
W-0081;123.95;83.26;419.83;434.13;Shale;0.339
W-0081;105.14;64.42;434.13;437.28;Dolomite;0.359
W-0081;111.13;87.17;437.28;446.64;Shale;0.274
W-0081;98.39;55.76;446.64;455.90;;0.150
W-0081;101.19;59.57;455.90;470.99;Sandstone;0.323
W-0081;100.36;66.91;470.99;480.34;;0.213
W-0081;83.66;88.92;480.34;493.21;Limestone;0.054
W-0081;129.40;55.44;493.21;496.17;Sandstone;0.208
W-0082;104.13;57.06;0.00;6.73;Sandstone;0.047
W-0082;110.47;73.20;6.73;12.77;Shale;0.080
W-0082;88.30;62.72;12.77;21.28;Dolomite;0.180
W-0082;92.00;76.17;21.28;25.40;Limestone;0.166
W-0082;88.22;50.94;25.40;45.21;Sandstone;0.159
W-0082;128.13;61.49;45.21;58.12;Sandstone;0.278
BAD-OVR1;122.51;65.99;377.00;385.00;Dolomite;0.181
W-0082;120.11;71.93;63.53;75.50;Dolomite;0.074
W-0082;122.53;51.35;93.33;88.33;Limestone;0.344
W-0082;108.11;55.50;88.33;102.54;;0.333
W-0082;110.79;71.00;102.54;104.25;Dolomite;0.245
W-0082;86.08;57.57;104.25;114.54;Shale;0.049
W-0082;101.29;70.30;114.54;116.17;Sandstone;1.500
W-0082;99.93;64.42;116.17;133.05;Sandstone;0.129
W-0082;113.41;75.85;133.05;139.29;Shale;0.168
W-0082;82.84;76.22;139.29;147.83;;0.086
W-0082;83.90;91.42;168.39;163.39;Shale;0.274
W-0082;99.09;60.37;163.39;181.80;Limestone;0.017
W-0082;80.37;75.64;181.80;193.05;Shale;0.335
W-0082;92.59;74.82;193.05;195.60;Shale;0.117
W-0082;114.79;76.77;195.60;209.88;Dolomite;0.215
W-0082;118.47;64.07;209.88;214.44;Dolomite;0.350
W-0082;92.05;89.65;214.44;225.59;Dolomite;0.268
W-0082;104.18;60.56;225.59;236.04;Shale;0.213
W-0082;85.81;68.45;236.04;248.38;Dolomite;0.322
W-0082;129.42;72.04;248.38;259.32;Shale;0.328
W-0082;96.64;77.44;259.32;272.12;Limestone;0.251
W-0082;98.01;52.19;272.12;283.40;Dolomite;0.166
BAD-OVR1;85.02;72.39;380.00;388.00;Dolomite;0.064
W-0082;112.91;98.40;298.82;318.00;Dolomite;0.261
W-0082;129.47;50.37;318.00;326.38;Limestone;0.351
W-0082;90.96;81.49;326.38;344.16;Limestone;0.175
W-0082;105.51;57.69;344.16;355.12;Dolomite;0.139
W-0082;99.92;65.94;355.12;373.64;Limestone;0.242
W-0082;128.14;51.90;373.64;380.09;Limestone;0.344
W-0082;93.11;78.68;380.09;396.90;Limestone;0.129
W-0082;97.49;94.70;396.90;399.20;Sandstone;0.212
W-0082;92.55;89.26;399.20;418.76;Shale;0.164
W-0082;108.52;94.98;418.76;431.17;Limestone;0.136
W-0082;94.76;76.32;431.17;438.73;Dolomite;0.186
W-0082;92.18;89.53;438.73;452.59;Dolomite;0.029
W-0082;97.84;55.33;452.59;469.05;Dolomite;0.153
W-0082;103.33;69.40;469.05;484.12;Sandstone;0.084
W-0082;103.41;69.63;501.48;496.48;Limestone;0.310
W-0082;97.06;92.02;496.48;501.52;Limestone;0.048
W-0082;96.72;70.29;501.52;509.94;Sandstone;0.278
W-0082;87.01;65.48;509.94;524.85;Sandstone;0.085
W-0082;89.33;86.34;524.85;535.18;Sandstone;0.344
BAD-OVR1;112.87;59.49;383.00;391.00;Limestone;0.177
W-0082;96.97;97.82;542.16;560.87;Shale;0.220
W-0083;114.24;96.14;0.00;19.96;Dolomite;1.500
W-0083;84.15;66.77;19.96;32.76;Dolomite;0.348
W-0083;87.21;69.47;32.76;37.17;Limestone;0.045
W-0083;108.13;60.71;37.17;54.99;Sandstone;0.282
W-0083;104.98;93.25;54.99;73.66;Limestone;0.287
W-0083;122.76;75.84;73.66;88.14;Shale;0.148
W-0083;96.78;59.37;88.14;93.27;Limestone;0.025
W-0083;97.58;85.23;93.27;98.54;;0.124
W-0083;126.59;53.76;98.54;115.80;Dolomite;0.031
W-0083;96.36;72.23;115.80;119.58;Sandstone;0.185
W-0083;83.65;90.16;119.58;130.91;Dolomite;0.044
W-0083;89.64;81.22;130.91;150.82;Dolomite;0.335
W-0083;125.70;53.73;150.82;155.05;;0.321
W-0083;114.69;54.37;155.05;166.31;Dolomite;0.132
W-0083;127.72;52.71;166.31;175.97;Limestone;0.077
W-0083;87.21;62.80;175.97;190.04;Shale;0.155
W-0083;83.81;77.05;190.04;202.57;Dolomite;0.087
W-0083;84.56;52.16;202.57;206.36;Dolomite;0.320
W-0083;90.78;53.08;206.36;217.92;Sandstone;0.145
W-0083;85.23;61.47;232.57;227.57;Dolomite;0.310
W-0083;129.62;93.46;227.57;236.78;Sandstone;0.270
W-0083;91.26;67.04;236.78;250.32;Dolomite;0.076
W-0083;103.25;95.87;250.32;267.81;Dolomite;0.273
W-0083;108.52;50.59;267.81;271.99;Limestone;0.048
W-0083;99.66;53.49;271.99;289.53;Limestone;0.174
W-0083;119.28;62.47;289.53;303.54;Shale;0.284
W-0083;93.43;52.27;303.54;310.22;Limestone;0.261
W-0083;96.32;64.32;310.22;327.79;Sandstone;0.223
W-0083;107.21;63.28;327.79;337.85;Sandstone;0.100
W-0083;123.81;76.13;337.85;353.32;Limestone;0.238
W-0083;120.11;97.48;353.32;370.89;Limestone;0.060
W-0083;113.14;95.08;370.89;374.42;Shale;0.210
W-0083;80.28;54.82;374.42;381.01;Shale;0.060
W-0083;92.93;59.22;381.01;390.76;Limestone;0.266
W-0083;115.41;81.75;390.76;410.63;Dolomite;0.251
W-0083;109.46;98.37;410.63;419.09;Shale;0.245
W-0083;113.70;92.60;419.09;422.80;Dolomite;0.201
W-0083;96.76;51.33;422.80;437.01;Dolomite;0.061
W-0083;107.51;62.76;437.01;445.22;Dolomite;0.025
W-0083;90.69;70.00;445.22;450.36;Shale;0.278
W-0083;127.35;91.12;450.36;455.43;Dolomite;0.335
W-0083;95.72;69.05;455.43;464.50;Shale;0.341
W-0083;113.95;66.32;464.50;477.63;Dolomite;0.033
W-0083;105.37;96.90;477.63;487.94;Dolomite;0.112
W-0083;124.11;82.48;487.94;506.51;Dolomite;0.154
W-0083;107.50;50.23;506.51;509.14;Shale;0.355
W-0083;104.68;73.18;509.14;512.01;Sandstone;0.170
W-0083;116.76;51.19;512.01;518.86;Sandstone;0.101
W-0083;121.48;73.04;518.86;526.19;Shale;0.067
W-0083;80.93;55.71;526.19;537.30;Dolomite;0.356
W-0084;113.90;69.49;0.00;19.43;Sandstone;0.352
W-0084;90.29;52.26;19.43;26.92;Dolomite;0.101
W-0084;110.33;70.74;26.92;37.08;Shale;0.044
W-0084;86.20;89.72;37.08;45.47;Sandstone;0.043
W-0084;126.94;51.84;45.47;62.48;Limestone;0.225
W-0084;89.56;85.58;62.48;72.50;;0.155
W-0084;119.70;79.12;72.50;74.39;Limestone;0.319
W-0084;98.74;95.73;74.39;79.22;Shale;0.327
W-0084;97.30;64.63;79.22;80.54;Limestone;0.240
W-0084;124.47;73.48;80.54;87.14;Sandstone;0.085
W-0084;85.00;97.41;87.14;96.31;Limestone;0.263
W-0084;86.44;89.34;96.31;97.32;Limestone;0.336
W-0084;90.96;87.91;97.32;115.65;Sandstone;0.302
W-0084;117.43;60.45;115.65;119.13;Sandstone;0.329
W-0084;122.72;96.27;119.13;121.14;Limestone;0.336
W-0084;118.56;88.70;121.14;129.14;Sandstone;0.103
BAD-OVR1;119.26;95.23;386.00;394.00;Shale;0.220
W-0084;117.34;96.49;133.77;141.61;Shale;0.026
W-0084;94.14;85.77;141.61;154.70;Sandstone;1.500
W-0084;120.46;50.23;154.70;156.40;Sandstone;0.226
W-0084;104.70;92.46;156.40;173.67;Sandstone;0.236
W-0084;87.36;55.57;173.67;184.02;Dolomite;0.146
W-0084;129.47;54.75;184.02;196.58;Sandstone;0.132
W-0084;128.11;67.67;196.58;214.27;Sandstone;0.359
W-0084;95.45;82.82;214.27;224.82;Limestone;0.115
W-0084;124.86;83.88;224.82;231.31;Limestone;0.066
W-0084;93.15;84.57;231.31;237.72;Sandstone;0.134
W-0084;100.38;65.23;237.72;244.93;Shale;0.054
W-0084;99.85;89.91;244.93;258.39;Sandstone;0.061
W-0084;125.98;67.02;258.39;275.59;Shale;0.271
W-0084;112.78;89.21;275.59;292.03;Sandstone;0.038
W-0084;112.02;79.83;292.03;310.80;Dolomite;0.272
W-0084;114.83;88.00;310.80;330.79;Dolomite;0.271
W-0084;124.41;80.12;330.79;341.88;Limestone;0.348
W-0084;110.26;92.09;341.88;352.99;Sandstone;0.176
W-0084;124.97;81.06;352.99;371.94;Limestone;0.201
W-0084;86.13;58.83;371.94;377.19;Shale;0.033
W-0084;92.05;77.04;377.19;379.15;Dolomite;0.136
W-0084;93.16;98.81;379.15;391.44;Sandstone;0.274
W-0084;102.87;66.46;391.44;407.99;Limestone;0.229
W-0084;88.95;80.72;407.99;411.34;Sandstone;0.345
W-0084;115.61;70.02;411.34;416.40;Limestone;0.297
W-0084;103.43;63.64;416.40;427.58;Sandstone;0.040
W-0084;102.50;80.32;427.58;437.76;Sandstone;0.277
W-0084;91.24;86.97;437.76;455.25;Dolomite;0.304
W-0084;117.56;90.51;455.25;466.71;Dolomite;0.163
W-0084;100.25;56.25;466.71;478.81;Dolomite;0.110
W-0084;88.61;91.67;478.81;482.76;Sandstone;0.252
W-0084;110.39;72.76;482.76;488.40;Limestone;1.500
W-0084;117.81;51.61;488.40;505.57;Shale;0.322
W-0085;92.95;95.56;0.00;11.67;Dolomite;1.500
W-0085;80.92;74.21;11.67;28.56;Sandstone;0.219
W-0085;122.07;76.31;28.56;35.64;Shale;0.351
W-0085;97.06;59.99;35.64;37.54;Limestone;0.078
W-0085;128.67;67.91;37.54;56.55;Shale;0.090
W-0085;110.03;88.90;56.55;61.99;Limestone;0.243
W-0085;99.84;58.82;61.99;65.94;Sandstone;0.012
W-0085;112.23;76.18;65.94;83.23;Limestone;0.203
W-0085;114.97;61.57;83.23;85.33;Dolomite;0.110
W-0085;88.49;93.62;85.33;99.97;Sandstone;0.018
W-0085;83.14;74.34;99.97;105.84;Limestone;0.179
W-0085;116.33;73.76;105.84;123.21;Dolomite;0.055
W-0085;118.74;59.81;123.21;127.87;Dolomite;0.270
W-0085;106.30;84.49;127.87;144.19;Shale;0.301
W-0085;97.33;83.95;144.19;154.55;Shale;0.079
W-0085;112.86;60.94;154.55;158.47;Dolomite;0.039
W-0085;127.57;60.63;158.47;160.23;;0.205
W-0085;103.73;87.74;160.23;163.19;;0.061
W-0085;104.93;66.47;163.19;166.66;Sandstone;0.238
W-0085;105.70;72.56;166.66;180.10;Limestone;0.040
W-0085;96.36;59.21;180.10;186.40;Sandstone;0.111
W-0085;112.22;97.00;186.40;189.56;Shale;0.321
W-0085;111.49;74.38;189.56;193.08;;0.058
W-0085;124.68;54.36;193.08;204.19;Limestone;0.025
W-0085;113.10;80.44;204.19;215.96;Dolomite;0.122
W-0085;123.28;84.62;215.96;219.38;Sandstone;0.259
W-0085;119.89;70.26;219.38;229.26;Sandstone;0.225
W-0085;128.78;91.28;229.26;238.63;Shale;0.157
W-0085;90.01;89.21;238.63;245.59;Shale;0.138
W-0085;93.63;96.23;245.59;249.27;Limestone;0.153
W-0085;97.11;91.15;249.27;262.03;Limestone;0.293
W-0085;100.12;69.73;262.03;277.78;Dolomite;0.336
W-0085;110.50;84.98;277.78;287.75;Limestone;0.159
W-0085;101.32;53.06;287.75;292.37;Limestone;0.227
W-0085;95.84;64.42;292.37;299.58;Sandstone;0.347
W-0085;91.62;69.30;299.58;319.54;Dolomite;0.308
W-0085;109.38;74.64;319.54;320.88;Sandstone;1.500
W-0085;99.41;72.02;320.88;338.08;Shale;0.348
W-0085;106.31;97.37;338.08;348.53;Dolomite;0.355
W-0085;104.42;96.99;348.53;353.37;Sandstone;0.068
W-0085;123.48;63.69;353.37;362.58;Dolomite;0.195
W-0085;116.71;91.06;362.58;379.69;Shale;0.268
W-0085;90.01;59.12;379.69;397.09;Sandstone;0.015
W-0085;114.20;86.73;397.09;404.19;Shale;1.500
W-0085;94.44;65.50;404.19;412.80;Shale;0.115
W-0085;109.50;75.23;412.80;420.01;Limestone;0.141
W-0085;109.59;69.92;420.01;438.36;Limestone;0.307
W-0085;120.91;92.30;438.36;443.35;Shale;0.263
W-0085;104.15;66.11;443.35;461.93;Sandstone;0.150
W-0085;89.88;60.42;461.93;475.68;Limestone;0.255
W-0086;87.26;54.12;0.00;10.90;Dolomite;0.042
W-0086;110.37;85.06;10.90;27.25;Dolomite;0.211
W-0086;93.37;68.88;27.25;45.09;Sandstone;0.305
W-0086;120.26;86.25;45.09;57.26;Shale;0.069
W-0086;129.34;78.44;57.26;60.27;Dolomite;0.115
W-0086;92.66;58.73;60.27;74.52;Shale;0.066
W-0086;111.24;94.13;74.52;89.88;Dolomite;1.500
W-0086;129.76;77.23;89.88;105.09;Limestone;1.500
W-0086;107.25;51.11;105.09;113.03;Dolomite;0.224
W-0086;111.48;77.39;113.03;131.39;Shale;0.342
W-0086;86.35;85.62;131.39;139.99;Shale;0.250
W-0086;125.93;78.58;139.99;145.10;Sandstone;0.203
W-0086;80.02;91.41;145.10;160.71;Shale;0.221
W-0086;91.52;83.87;160.71;177.19;Sandstone;0.133
W-0086;120.04;66.92;177.19;188.88;Shale;0.033
W-0086;122.60;54.10;188.88;207.62;Sandstone;0.307
W-0086;111.06;67.68;207.62;224.94;Limestone;0.147
W-0086;120.25;71.21;224.94;234.90;Limestone;0.330
W-0086;90.36;53.15;234.90;253.87;Limestone;0.119
W-0086;115.31;52.12;253.87;261.75;Sandstone;0.304
W-0086;121.88;59.86;261.75;272.36;Shale;0.104
W-0086;81.34;88.29;272.36;291.94;Shale;0.341
W-0086;118.24;94.13;291.94;298.39;Shale;0.108
W-0086;120.38;69.79;298.39;307.45;Dolomite;1.500
W-0086;113.39;78.11;307.45;323.07;Shale;0.195
W-0086;124.09;75.02;323.07;333.81;Shale;0.189
W-0086;113.84;60.11;333.81;337.76;Sandstone;0.142
W-0086;120.27;84.13;337.76;341.00;Shale;0.194
W-0086;129.24;53.67;341.00;356.49;Limestone;0.120
W-0086;126.14;52.95;356.49;370.47;Shale;0.337
W-0086;114.95;68.22;370.47;375.97;Sandstone;0.235
W-0086;116.81;62.62;375.97;384.05;;0.345
W-0086;118.52;90.24;384.05;385.39;Limestone;0.351
W-0086;124.28;98.53;385.39;387.10;Limestone;0.247
W-0086;82.24;72.27;387.10;391.65;Sandstone;0.216
W-0086;105.51;58.73;391.65;397.73;Limestone;1.500
W-0086;125.57;81.73;397.73;399.48;Shale;0.346
W-0086;82.87;94.57;399.48;402.71;Shale;0.243
W-0086;101.38;82.36;402.71;405.34;Dolomite;0.226
W-0086;113.46;67.97;405.34;419.39;Dolomite;0.054
W-0086;92.90;83.44;419.39;432.98;Dolomite;0.214
W-0086;120.51;66.09;432.98;443.50;Sandstone;0.137
W-0086;119.61;60.67;443.50;444.68;Dolomite;0.109
W-0086;96.89;67.98;444.68;460.49;Shale;0.234
W-0086;98.27;82.93;460.49;472.10;Limestone;0.283
W-0086;96.35;56.46;472.10;482.76;Dolomite;0.155
W-0086;110.48;56.80;482.76;489.62;Limestone;0.316
W-0086;80.36;71.19;489.62;496.00;Shale;0.031
W-0086;127.74;95.21;496.00;498.46;Dolomite;0.166
W-0086;100.92;78.95;498.46;500.01;Shale;0.205
W-0087;91.17;75.37;0.00;11.30;Shale;0.247
W-0087;121.50;97.52;11.30;27.48;Shale;0.064
W-0087;103.89;50.10;27.48;37.69;Limestone;0.245
W-0087;112.97;80.91;37.69;50.07;Sandstone;0.132
W-0087;123.38;71.31;50.07;64.08;Shale;0.158
W-0087;93.17;94.47;64.08;76.11;Limestone;0.049
BAD-OVR1;120.10;72.52;389.00;397.00;Sandstone;0.331
W-0087;110.21;61.87;91.30;106.53;Dolomite;0.158
W-0087;94.10;99.17;106.53;124.76;Dolomite;0.031
W-0087;96.26;53.43;124.76;128.79;Shale;0.251
W-0087;107.51;54.38;128.79;139.81;Dolomite;0.169
W-0087;108.31;54.70;139.81;157.72;Sandstone;0.232
BAD-OVR1;103.46;80.56;392.00;400.00;Limestone;0.203
W-0087;86.32;96.85;172.03;173.10;Sandstone;0.171
W-0087;126.40;72.52;194.84;189.84;Shale;0.031
W-0087;90.41;56.75;189.84;205.30;Limestone;0.184
W-0087;109.09;82.03;205.30;221.19;Limestone;0.137
W-0087;107.63;58.26;221.19;228.84;Shale;0.130
W-0087;91.84;91.75;228.84;239.68;Sandstone;0.199
W-0087;92.36;65.38;239.68;252.60;Sandstone;1.500
W-0087;101.88;96.19;252.60;254.27;Dolomite;0.328
W-0087;103.01;98.64;254.27;257.42;Dolomite;0.328
W-0087;96.36;82.18;257.42;269.30;Shale;0.251
W-0087;84.49;62.11;269.30;272.33;Limestone;0.152
W-0087;106.30;57.97;272.33;284.62;Sandstone;0.097
W-0087;90.11;74.72;284.62;297.11;Dolomite;0.026
W-0087;94.69;85.33;297.11;302.99;Dolomite;0.089
W-0087;96.83;68.27;302.99;321.59;Shale;0.263
W-0087;88.97;78.64;321.59;334.33;Limestone;0.359
W-0087;124.85;52.95;334.33;345.17;Dolomite;0.122
W-0087;125.20;72.56;345.17;359.92;Dolomite;0.244
W-0087;95.26;77.38;359.92;372.29;Sandstone;0.143
W-0087;81.92;61.89;378.60;373.60;Shale;0.025
W-0087;94.87;95.91;373.60;382.91;Shale;0.300
W-0087;108.63;93.50;382.91;393.36;Dolomite;0.319
W-0087;126.12;74.12;393.36;401.70;Shale;0.342
W-0087;112.37;70.69;401.70;415.93;Shale;0.116
W-0087;94.93;52.36;415.93;420.58;Shale;0.113
W-0087;118.86;58.06;420.58;421.90;Limestone;0.190
W-0087;95.57;60.35;421.90;434.71;Sandstone;0.133
W-0087;125.85;74.68;434.71;448.34;Shale;0.083
W-0087;109.85;76.54;448.34;454.85;Sandstone;0.041
W-0087;97.21;89.24;454.85;467.55;Limestone;0.149
W-0087;104.22;96.91;467.55;479.49;Shale;0.022
W-0087;128.46;72.24;479.49;498.89;Dolomite;0.079
W-0087;87.66;80.02;498.89;501.10;Dolomite;0.218
W-0087;105.47;84.32;501.10;518.01;Limestone;0.023
W-0087;103.49;76.78;518.01;520.39;Limestone;0.057
W-0087;119.30;52.39;520.39;536.75;Dolomite;0.207
W-0087;91.16;58.98;536.75;546.48;Dolomite;0.235
W-0088;126.49;80.61;0.00;7.35;Shale;0.041
W-0088;108.24;72.36;7.35;11.95;Dolomite;0.274
W-0088;127.25;59.53;11.95;30.07;Dolomite;0.104
W-0088;112.43;79.02;30.07;36.98;Sandstone;0.080
W-0088;126.63;65.70;36.98;38.70;Shale;0.246
W-0088;97.48;78.31;38.70;40.52;Sandstone;0.137
W-0088;101.44;96.05;40.52;50.02;Shale;0.298
W-0088;106.99;98.96;50.02;56.60;Sandstone;0.323
W-0088;105.56;70.52;56.60;74.93;;0.113
W-0088;102.70;84.54;74.93;83.78;Sandstone;0.226
W-0088;102.50;95.67;83.78;99.47;Dolomite;0.170
W-0088;113.45;93.64;99.47;116.18;Limestone;0.144
W-0088;82.58;53.18;116.18;131.55;Shale;0.255
W-0088;122.74;91.81;131.55;140.53;Shale;0.059
W-0088;105.18;69.46;140.53;146.69;Dolomite;0.226
W-0088;80.60;62.13;146.69;153.48;Shale;0.057
W-0088;125.65;88.31;153.48;164.39;Sandstone;1.500
W-0088;107.26;51.77;164.39;165.89;Shale;0.328
W-0088;95.32;91.46;165.89;185.73;Sandstone;0.126
W-0088;97.74;89.21;185.73;201.42;;0.105
W-0088;125.83;84.44;201.42;207.25;Sandstone;0.172
W-0088;82.09;68.95;207.25;225.90;Dolomite;0.259
BAD-OVR1;114.89;87.45;395.00;403.00;Limestone;0.052
W-0088;91.87;96.90;234.66;244.79;Sandstone;0.246
W-0088;114.08;90.92;244.79;263.10;Shale;0.121
W-0088;86.87;70.16;263.10;273.53;Limestone;0.076
W-0088;118.35;69.58;273.53;285.39;Dolomite;0.193
W-0088;95.12;73.02;285.39;288.62;Sandstone;0.184
W-0088;98.57;97.83;288.62;302.23;Shale;0.105
W-0088;109.39;93.80;302.23;303.51;Limestone;0.175
W-0088;91.51;75.86;303.51;305.67;Shale;0.258
W-0088;101.84;62.20;305.67;317.31;Shale;0.231
W-0088;106.66;67.64;317.31;326.18;Dolomite;0.268
W-0088;113.60;81.17;326.18;333.31;Limestone;0.064
W-0088;114.36;73.46;333.31;336.79;Sandstone;0.313
W-0088;116.19;65.09;336.79;355.26;Dolomite;1.500
W-0088;103.43;86.22;355.26;370.55;Dolomite;0.228
W-0088;81.12;85.07;370.55;377.73;Dolomite;0.057
W-0088;125.90;81.86;377.73;381.35;Dolomite;0.288
W-0088;96.13;95.06;381.35;389.27;Shale;0.322
W-0088;88.91;63.64;389.27;397.45;Sandstone;0.341
W-0088;120.47;80.34;397.45;411.72;Limestone;1.500
W-0088;103.07;93.17;411.72;412.76;Sandstone;0.117
W-0088;81.80;87.64;412.76;420.11;Sandstone;0.096
W-0088;88.76;96.11;420.11;430.77;Sandstone;0.221
W-0088;112.13;88.43;430.77;447.61;Shale;0.231
W-0088;123.68;88.78;447.61;462.96;Dolomite;0.054
W-0088;91.07;75.54;462.96;466.91;Sandstone;0.129
W-0088;122.34;62.58;466.91;479.20;Dolomite;0.242
W-0088;125.25;98.37;479.20;480.71;Sandstone;1.500
W-0089;121.06;86.91;0.00;1.06;Dolomite;0.278
W-0089;89.01;97.43;1.06;6.48;Shale;0.079
W-0089;114.82;52.01;6.48;19.41;Dolomite;0.356
W-0089;83.67;52.56;19.41;31.47;Shale;0.089
W-0089;87.93;86.51;31.47;34.46;Shale;0.223
W-0089;96.09;86.22;34.46;48.83;Shale;0.071
W-0089;106.27;63.81;48.83;64.01;Limestone;0.340
W-0089;114.84;59.68;64.01;66.04;Sandstone;0.086
W-0089;105.50;54.95;66.04;85.62;Limestone;1.500
W-0089;102.10;62.13;101.38;96.38;Shale;0.285
W-0089;110.45;74.22;96.38;103.86;Shale;0.126
W-0089;121.35;98.26;103.86;121.30;Sandstone;0.108
W-0089;129.47;81.59;129.34;124.34;Sandstone;0.319
W-0089;94.89;54.75;124.34;135.11;Limestone;0.075
W-0089;114.26;51.52;135.11;148.43;Shale;0.111
W-0089;123.64;93.72;148.43;158.74;Shale;0.301
W-0089;82.55;56.35;158.74;176.12;Shale;0.093
W-0089;117.91;63.45;176.12;192.67;Limestone;0.116
W-0089;125.66;62.59;192.67;200.53;Limestone;0.134
W-0089;106.03;56.41;200.53;207.20;Dolomite;0.320
W-0089;121.21;57.17;207.20;221.05;Dolomite;0.139
W-0089;91.18;63.90;221.05;237.23;Shale;0.059
W-0089;88.44;85.81;237.23;254.54;Limestone;0.263
