WellId;X;Y;DepthFrom;DepthTo;Rock;Porosity
W-0760;92.69;83.55;71.23;88.42;Limestone;0.081
W-0760;82.55;63.35;88.42;89.89;Sandstone;0.147
W-0760;108.01;60.04;89.89;102.85;Dolomite;0.242
W-0760;85.33;97.93;102.85;116.52;Dolomite;0.100
W-0760;123.21;52.00;116.52;134.66;Shale;0.270
BAD-OVR1;121.82;91.99;3395.00;3403.00;Limestone;0.220
W-0760;110.39;88.21;153.30;162.47;Sandstone;0.264
W-0760;95.70;97.78;162.47;170.48;Limestone;0.087
W-0760;107.55;82.37;170.48;172.85;Limestone;0.052
W-0760;93.85;63.68;172.85;181.69;Limestone;0.151
W-0760;104.56;75.42;181.69;192.66;Sandstone;0.115
W-0760;117.53;58.43;192.66;205.06;Shale;0.063
W-0760;89.63;99.22;205.06;210.49;Dolomite;0.243
BAD-OVR1;86.90;79.62;3398.00;3406.00;Sandstone;0.357
W-0760;117.95;69.04;227.07;241.72;Limestone;0.050
W-0760;115.34;63.13;241.72;249.57;Limestone;0.231
W-0760;89.33;56.00;268.01;263.01;Dolomite;0.192
W-0760;93.53;52.05;263.01;273.45;Sandstone;0.102
W-0760;94.76;66.07;273.45;285.99;Sandstone;0.082
W-0760;97.09;73.00;285.99;296.81;Limestone;0.162
W-0760;121.59;67.54;296.81;298.83;Limestone;0.291
W-0760;106.95;96.22;298.83;306.55;Sandstone;0.279
W-0760;112.40;65.96;306.55;308.90;Dolomite;0.276
W-0760;109.90;79.34;308.90;312.14;Shale;0.047
W-0760;115.99;79.85;312.14;314.20;Shale;0.334
W-0760;115.01;87.84;314.20;328.21;Shale;0.355
W-0760;129.88;99.89;328.21;333.73;Shale;0.232
W-0760;119.19;63.94;333.73;345.23;Sandstone;0.172
W-0760;116.99;78.67;345.23;359.52;Shale;0.301
W-0760;120.12;62.53;359.52;365.20;Limestone;0.204
W-0760;121.61;99.48;365.20;385.16;Sandstone;1.500
W-0760;123.07;95.66;385.16;392.47;Dolomite;0.280
W-0760;115.63;99.45;392.47;411.59;Dolomite;0.289
W-0760;92.03;82.94;411.59;415.16;Sandstone;0.293
W-0760;103.59;56.70;415.16;433.73;Dolomite;0.336
W-0760;126.20;86.85;433.73;443.18;Sandstone;0.282
W-0760;97.04;80.08;443.18;462.47;Shale;0.080
W-0760;107.77;91.94;462.47;478.72;Dolomite;0.309
W-0760;124.73;51.16;478.72;488.33;Limestone;0.017
W-0760;83.55;83.21;488.33;492.74;Shale;0.259
W-0760;84.36;51.24;517.38;512.38;Shale;0.352
W-0761;95.90;84.03;0.00;5.03;Limestone;0.163
W-0761;123.17;85.01;5.03;14.75;Shale;0.224
W-0761;107.52;76.76;14.75;21.08;Sandstone;0.340
BAD-OVR1;94.16;75.17;3401.00;3409.00;Shale;0.346
W-0761;103.19;84.79;35.70;53.63;Dolomite;0.169
W-0761;108.39;97.96;53.63;71.01;Dolomite;0.227
W-0761;111.54;79.22;71.01;83.12;Limestone;0.205
W-0761;101.74;74.23;83.12;85.10;Sandstone;0.043
W-0761;125.11;50.27;85.10;87.67;Sandstone;0.120
W-0761;95.85;88.36;87.67;102.34;Sandstone;0.306
W-0761;95.24;54.17;102.34;108.03;Limestone;0.017
W-0761;85.46;89.09;108.03;126.45;Sandstone;0.168
W-0761;96.22;51.29;126.45;145.43;Limestone;0.051
W-0761;83.06;62.75;145.43;157.85;Shale;0.317
W-0761;84.62;74.81;157.85;171.13;Limestone;0.168
W-0761;102.66;76.57;171.13;186.15;Dolomite;0.343
W-0761;83.65;57.53;186.15;196.00;Limestone;0.045
W-0761;92.93;89.75;196.00;207.54;Shale;0.272
W-0761;106.36;96.00;207.54;220.91;Sandstone;0.023
W-0761;87.06;79.44;220.91;225.82;Dolomite;0.077
W-0761;80.36;86.05;225.82;233.09;Sandstone;0.239
W-0761;110.98;74.11;233.09;235.49;Limestone;0.123
W-0761;80.53;83.15;235.49;239.44;;0.170
W-0761;124.67;68.37;239.44;254.67;Limestone;0.311
W-0761;90.02;60.48;254.67;265.04;Sandstone;0.255
W-0761;93.40;63.70;265.04;284.26;Dolomite;0.147
W-0761;129.13;59.68;284.26;287.93;Shale;0.047
W-0761;90.68;52.74;287.93;300.26;Shale;0.092
W-0761;101.79;92.63;300.26;303.76;Sandstone;0.327
W-0761;118.69;82.40;303.76;321.10;Dolomite;0.313
W-0761;101.32;73.65;341.94;336.94;Shale;0.082
W-0761;80.33;53.37;336.94;343.12;Dolomite;0.117
W-0761;127.10;62.93;343.12;349.09;Limestone;0.061
W-0761;126.77;75.72;349.09;368.65;Sandstone;0.259
W-0761;91.60;57.26;368.65;376.65;Sandstone;0.069
W-0761;105.91;59.20;376.65;383.90;Shale;0.083
W-0761;104.19;75.19;383.90;401.06;Shale;0.248
W-0761;85.15;82.92;401.06;412.44;Dolomite;0.073
W-0761;108.13;64.50;412.44;422.98;Sandstone;0.312
W-0761;103.38;65.42;443.47;438.47;Dolomite;0.177
W-0761;114.09;93.62;438.47;456.53;Shale;0.101
W-0761;126.74;62.28;456.53;458.48;Shale;0.360
W-0761;127.78;69.47;480.34;475.34;Dolomite;0.015
W-0761;95.11;68.21;475.34;494.66;Shale;0.210
W-0761;92.02;73.21;494.66;501.76;Dolomite;0.090
W-0761;123.50;77.56;501.76;503.26;Dolomite;0.312
W-0761;93.39;78.69;503.26;511.85;Limestone;0.337
W-0761;109.85;96.64;511.85;518.36;Dolomite;0.044
BAD-OVR1;105.77;82.83;3404.00;3412.00;Shale;0.231
W-0761;84.75;98.04;524.93;531.65;Sandstone;0.111
W-0762;120.06;97.81;0.00;1.32;Sandstone;0.276
W-0762;110.77;58.21;1.32;12.30;Sandstone;0.200
W-0762;112.65;93.89;12.30;21.49;Sandstone;0.053
W-0762;109.46;68.98;21.49;29.44;Dolomite;0.172
W-0762;110.33;58.02;29.44;47.93;Dolomite;0.254
W-0762;105.31;62.46;47.93;54.34;Shale;0.228
W-0762;125.92;72.35;54.34;58.63;Dolomite;0.096
W-0762;127.43;74.37;58.63;61.78;Dolomite;0.030
W-0762;114.13;53.31;61.78;78.68;Shale;0.160
W-0762;101.46;97.71;78.68;89.04;Limestone;0.200
W-0762;106.41;85.14;89.04;98.93;Shale;0.193
W-0762;87.81;52.43;98.93;104.78;Limestone;0.049
W-0762;103.29;87.39;104.78;108.33;Limestone;0.324
W-0762;102.95;87.73;108.33;111.30;Sandstone;0.091
W-0762;83.33;92.21;111.30;127.88;Limestone;0.071
W-0762;104.21;73.67;127.88;146.04;Shale;0.120
W-0762;103.31;66.34;146.04;165.39;Dolomite;1.500
W-0762;104.89;61.44;165.39;184.55;Sandstone;0.079
W-0762;118.75;99.88;184.55;186.61;Shale;0.355
W-0762;104.79;68.01;186.61;196.59;Dolomite;0.204
W-0762;103.70;89.03;196.59;214.18;Shale;0.349
W-0762;118.68;94.62;214.18;223.44;Shale;0.348
W-0762;80.52;81.99;223.44;225.55;Sandstone;1.500
W-0762;113.72;95.35;225.55;238.86;Sandstone;0.220
W-0762;110.65;98.37;238.86;249.13;Sandstone;0.037
W-0762;83.50;81.41;249.13;264.79;Limestone;0.131
W-0762;86.74;95.57;264.79;270.71;Limestone;0.145
W-0762;92.34;59.18;270.71;272.33;Limestone;0.187
W-0762;116.52;70.02;272.33;286.44;Limestone;0.067
W-0762;81.48;66.76;286.44;290.85;Shale;1.500
W-0762;87.47;82.95;290.85;307.33;Limestone;0.193
W-0762;120.00;86.12;307.33;313.93;Sandstone;0.346
W-0762;117.10;67.78;313.93;324.83;Limestone;0.322
W-0762;87.27;56.45;324.83;334.58;Sandstone;0.145
W-0762;93.15;79.92;334.58;344.42;Sandstone;1.500
W-0762;116.78;71.97;344.42;363.24;Limestone;0.069
W-0762;104.45;88.27;363.24;376.82;Shale;0.249
W-0762;82.57;79.36;376.82;386.18;Dolomite;0.265
W-0762;86.37;84.27;386.18;395.60;Dolomite;0.203
W-0762;107.08;50.40;395.60;401.82;Sandstone;0.086
W-0762;123.61;83.83;401.82;411.63;Limestone;0.153
W-0762;121.02;74.25;411.63;416.17;Dolomite;0.309
W-0762;117.75;72.51;416.17;425.63;Shale;0.041
W-0762;91.88;66.59;425.63;443.14;Shale;0.359
W-0762;108.33;98.63;443.14;461.03;Sandstone;0.260
W-0762;102.61;67.58;461.03;472.43;Shale;1.500
W-0762;96.02;88.33;472.43;476.84;Dolomite;0.049
BAD-OVR1;111.08;66.67;3407.00;3415.00;Limestone;0.013
W-0762;99.96;93.25;493.61;512.05;Limestone;0.325
W-0762;82.71;60.77;512.05;525.98;Dolomite;0.261
W-0763;111.60;86.32;0.00;15.62;Sandstone;0.130
W-0763;108.98;50.81;15.62;28.54;Limestone;0.135
W-0763;110.88;65.96;28.54;33.74;Shale;0.022
W-0763;117.15;62.49;33.74;53.07;Dolomite;0.253
W-0763;92.15;98.73;53.07;62.66;Shale;0.250
W-0763;96.35;71.48;62.66;64.57;Shale;0.110
W-0763;103.74;79.82;64.57;84.41;Limestone;0.268
W-0763;103.63;98.09;84.41;95.08;Shale;0.311
W-0763;113.28;71.49;95.08;99.51;Sandstone;0.062
W-0763;103.51;92.13;99.51;101.11;Dolomite;0.284
W-0763;82.58;95.95;101.11;108.41;Sandstone;0.049
W-0763;93.75;93.66;108.41;110.03;Dolomite;0.062
W-0763;113.56;70.82;110.03;120.77;Dolomite;0.121
W-0763;97.07;82.41;120.77;123.95;Dolomite;0.358
W-0763;101.38;65.47;123.95;130.30;Shale;0.106
W-0763;97.64;77.77;130.30;146.78;Shale;0.106
W-0763;113.00;72.64;146.78;163.95;Shale;0.122
W-0763;107.39;91.46;163.95;170.27;Shale;0.131
W-0763;127.79;74.85;170.27;181.26;Limestone;0.212
W-0763;92.62;59.01;181.26;199.82;Sandstone;0.217
W-0763;112.24;84.76;199.82;212.20;Shale;0.179
W-0763;111.22;52.33;212.20;215.88;Shale;0.120
W-0763;124.08;87.95;215.88;223.12;Sandstone;0.123
W-0763;128.74;84.32;223.12;242.42;Shale;0.228
BAD-OVR1;125.91;52.71;3410.00;3418.00;Shale;0.140
W-0763;124.70;79.17;261.99;279.35;Sandstone;0.338
W-0763;99.40;97.95;279.35;286.92;Shale;0.051
W-0763;109.50;63.07;286.92;291.41;Shale;0.156
W-0763;120.27;56.22;291.41;308.69;Dolomite;0.046
W-0763;121.90;54.72;308.69;311.04;Dolomite;0.245
W-0763;110.83;97.19;311.04;324.86;Sandstone;0.290
W-0763;80.16;91.56;324.86;341.47;Shale;0.269
W-0763;121.00;64.46;341.47;353.29;Shale;0.346
W-0763;109.68;62.83;353.29;366.40;Sandstone;0.316
W-0763;91.90;56.77;366.40;376.54;Dolomite;0.084
W-0763;107.66;78.33;376.54;383.03;Dolomite;0.034
W-0763;111.26;77.17;383.03;392.78;Limestone;0.240
W-0763;129.86;55.07;392.78;401.08;Limestone;0.338
W-0763;96.81;58.75;401.08;404.63;Shale;0.090
W-0763;119.60;72.88;404.63;406.93;Limestone;0.293
W-0763;92.42;52.42;406.93;419.69;Dolomite;0.063
W-0763;83.80;95.18;419.69;424.87;Limestone;0.023
W-0763;125.09;56.97;424.87;437.24;Sandstone;0.067
W-0763;123.17;87.28;446.98;441.98;Shale;0.227
W-0763;115.45;92.23;441.98;449.41;Dolomite;0.054
W-0763;85.23;59.91;449.41;464.38;Dolomite;0.082
W-0763;128.35;50.94;488.44;483.44;Sandstone;0.156
W-0763;109.63;96.99;483.44;487.04;;0.292
W-0763;120.80;87.03;487.04;493.66;;0.207
W-0763;103.41;78.98;493.66;502.83;Shale;0.104
W-0764;121.74;60.08;0.00;15.81;Shale;0.112
W-0764;114.10;55.29;15.81;34.55;Dolomite;0.040
W-0764;121.15;82.64;34.55;41.80;Sandstone;0.037
W-0764;125.03;99.57;41.80;43.52;Limestone;0.030
W-0764;95.79;90.49;43.52;56.58;Shale;0.125
W-0764;89.02;69.29;56.58;71.82;Shale;0.142
W-0764;92.78;99.20;71.82;85.13;Limestone;0.022
W-0764;87.74;91.40;85.13;98.60;Sandstone;0.175
W-0764;116.69;65.31;98.60;109.16;Dolomite;0.248
W-0764;93.42;79.23;109.16;112.88;Limestone;0.112
W-0764;90.24;50.51;112.88;128.67;Limestone;0.293
BAD-OVR1;99.67;58.91;3413.00;3421.00;Sandstone;0.327
W-0764;81.55;80.17;134.93;154.09;Limestone;0.043
W-0764;116.38;58.15;154.09;161.51;Shale;1.500
W-0764;86.14;71.47;161.51;175.91;Limestone;0.142
W-0764;83.58;93.01;175.91;190.04;Sandstone;1.500
W-0764;126.15;92.36;190.04;191.43;Dolomite;0.276
W-0764;111.68;80.97;191.43;200.02;;0.262
W-0764;96.10;96.59;200.02;210.31;Dolomite;0.244
W-0764;87.21;74.03;210.31;212.69;Dolomite;0.075
W-0764;129.68;96.10;233.92;228.92;Limestone;0.025
W-0764;100.06;93.26;228.92;239.63;Dolomite;0.155
W-0764;90.49;88.50;239.63;248.30;Sandstone;0.042
W-0764;111.10;85.59;248.30;262.78;Shale;0.062
W-0764;95.11;57.93;262.78;267.43;Shale;0.018
W-0764;127.65;58.33;267.43;281.02;Shale;0.347
W-0764;104.60;57.39;281.02;292.97;Limestone;0.013
W-0764;108.32;69.56;292.97;303.82;Sandstone;0.256
W-0764;116.30;54.99;303.82;312.23;Dolomite;0.057
W-0764;113.43;68.30;312.23;327.90;Limestone;0.074
W-0764;122.70;91.99;327.90;344.93;Dolomite;0.352
W-0764;109.29;78.38;344.93;361.24;Shale;0.203
W-0764;117.10;63.42;361.24;375.58;Dolomite;0.031
W-0764;126.32;53.09;375.58;385.24;Limestone;0.302
W-0764;91.09;59.96;385.24;386.85;Sandstone;0.351
W-0764;83.25;56.75;386.85;406.17;Shale;0.185
W-0764;80.56;83.36;406.17;415.03;Limestone;0.239
W-0764;84.60;57.99;415.03;426.43;Limestone;0.014
W-0764;118.55;90.70;426.43;433.22;Sandstone;0.161
W-0764;101.43;77.99;433.22;434.31;Dolomite;0.247
W-0764;90.74;69.81;434.31;446.59;Sandstone;0.185
W-0764;128.94;52.48;446.59;462.20;Shale;0.305
W-0764;97.23;82.75;462.20;470.93;Limestone;0.081
W-0764;98.70;88.75;470.93;475.50;Sandstone;0.157
W-0764;94.67;52.54;475.50;489.88;Dolomite;0.102
W-0764;88.28;54.48;489.88;509.68;Shale;0.030
W-0764;107.07;94.21;509.68;523.19;Sandstone;0.174
W-0764;84.86;61.97;523.19;542.63;Dolomite;0.244
W-0764;115.75;55.42;542.63;550.43;Limestone;0.202
W-0764;109.55;52.43;550.43;570.00;Limestone;0.330
W-0765;115.65;56.82;0.00;15.93;Dolomite;0.138
W-0765;100.22;85.47;15.93;28.30;Sandstone;0.283
W-0765;80.84;62.18;28.30;35.13;Sandstone;0.034
W-0765;89.45;69.14;35.13;43.37;Dolomite;0.055
W-0765;109.09;91.83;43.37;54.67;Sandstone;1.500
W-0765;94.06;55.34;54.67;74.10;Sandstone;0.156
W-0765;88.82;63.39;74.10;91.69;Sandstone;0.187
W-0765;88.86;78.33;91.69;98.95;Sandstone;0.119
W-0765;109.79;68.29;98.95;118.56;Dolomite;0.096
W-0765;83.45;89.22;118.56;119.73;Shale;0.097
W-0765;90.61;65.86;119.73;133.37;Shale;0.313
W-0765;97.40;90.44;133.37;150.07;Dolomite;0.027
W-0765;95.29;98.62;150.07;167.73;Limestone;0.273
W-0765;121.30;77.10;167.73;178.69;Sandstone;0.182
W-0765;81.41;74.14;178.69;196.06;Limestone;0.059
W-0765;96.14;77.29;196.06;197.45;Limestone;0.012
W-0765;94.75;79.34;197.45;211.74;Shale;0.252
W-0765;103.89;81.04;211.74;218.76;Sandstone;0.182
W-0765;112.74;82.39;218.76;220.39;Limestone;0.292
W-0765;80.24;98.72;220.39;237.08;Dolomite;0.207
W-0765;120.54;95.49;237.08;250.80;Sandstone;0.238
W-0765;119.04;98.09;250.80;270.19;Shale;0.054
W-0765;123.06;58.43;270.19;287.34;Sandstone;0.276
W-0765;98.08;92.48;287.34;307.16;Shale;0.284
W-0765;110.00;93.74;327.25;322.25;Limestone;0.129
W-0765;98.15;65.42;322.25;323.71;Limestone;0.306
W-0765;121.69;64.23;323.71;343.12;Dolomite;0.149
W-0765;95.25;98.34;343.12;354.03;Dolomite;0.215
W-0765;122.77;99.19;354.03;359.11;Dolomite;0.229
W-0765;99.69;61.12;359.11;362.51;Sandstone;0.218
W-0765;118.09;73.30;362.51;375.33;Dolomite;0.124
W-0765;86.99;77.29;375.33;382.45;Sandstone;0.076
W-0765;125.09;77.39;382.45;392.04;Limestone;0.109
W-0765;128.48;86.57;392.04;398.51;Sandstone;0.171
W-0765;120.78;70.38;398.51;412.49;Limestone;0.333
W-0765;112.79;82.78;412.49;426.63;Sandstone;0.028
W-0765;125.41;68.36;444.83;439.83;Shale;0.265
W-0765;95.70;89.36;439.83;455.96;;0.029
W-0765;93.03;96.71;455.96;474.80;Limestone;0.083
W-0765;104.47;82.82;474.80;475.93;Limestone;0.053
W-0765;86.71;91.38;475.93;488.78;Shale;0.154
W-0765;119.18;85.52;488.78;499.20;Shale;0.203
W-0765;88.75;63.28;499.20;500.25;Sandstone;0.287
W-0765;107.95;53.82;500.25;507.98;Shale;0.028
W-0765;114.26;67.32;507.98;517.47;Dolomite;0.256
W-0765;126.25;82.05;517.47;523.13;Shale;0.209
W-0765;100.86;80.81;523.13;531.26;Limestone;0.344
W-0765;109.08;87.02;531.26;539.53;Sandstone;0.057
W-0765;122.95;62.14;561.96;556.96;Limestone;0.258
W-0765;108.15;76.40;556.96;572.71;;0.014
W-0766;84.24;97.68;0.00;1.16;Sandstone;0.218
W-0766;113.55;72.53;1.16;15.39;Sandstone;0.300
W-0766;94.86;64.70;15.39;18.68;Sandstone;0.019
W-0766;110.24;83.12;18.68;23.70;Shale;0.350
W-0766;106.53;79.53;47.43;42.43;Sandstone;0.066
W-0766;86.27;89.02;42.43;54.90;Limestone;1.500
W-0766;96.72;74.09;54.90;58.67;Limestone;0.133
W-0766;92.36;87.88;58.67;67.52;Shale;0.023
W-0766;126.26;77.59;67.52;78.08;Limestone;0.021
W-0766;122.69;79.05;78.08;97.75;Shale;1.500
W-0766;128.87;73.60;109.25;104.25;Shale;0.352
W-0766;108.56;99.39;104.25;107.41;Sandstone;0.247
W-0766;88.29;56.62;107.41;114.31;Shale;0.100
W-0766;82.29;92.03;114.31;125.82;Shale;0.106
W-0766;106.91;83.03;125.82;141.05;Limestone;0.169
W-0766;80.97;89.25;141.05;159.39;Sandstone;0.183
W-0766;99.74;79.64;180.24;175.24;Limestone;0.052
W-0766;95.00;90.33;175.24;192.86;Dolomite;0.115
W-0766;81.97;66.29;192.86;200.02;Dolomite;0.186
W-0766;102.57;72.92;200.02;204.78;Shale;0.051
W-0766;95.02;65.87;204.78;215.90;Shale;0.045
W-0766;111.51;51.25;215.90;229.01;Limestone;0.057
W-0766;101.60;84.07;229.01;243.73;Shale;0.087
W-0766;116.73;78.89;243.73;251.60;Dolomite;0.085
W-0766;93.75;62.52;262.94;257.94;Sandstone;0.251
W-0766;114.09;85.76;257.94;268.00;Limestone;0.032
W-0766;105.85;89.26;268.00;282.44;Dolomite;0.126
W-0766;93.11;80.44;282.44;287.10;Shale;0.128
W-0766;80.34;97.38;287.10;292.65;Shale;0.341
W-0766;127.68;72.56;292.65;295.61;Limestone;0.094
W-0766;110.53;72.30;295.61;302.98;Shale;0.272
W-0766;89.36;98.29;302.98;315.72;Dolomite;0.355
W-0766;118.00;87.58;315.72;321.42;Sandstone;0.215
W-0766;126.84;80.74;321.42;339.77;Limestone;0.072
W-0766;119.85;97.56;339.77;355.40;Dolomite;0.189
W-0766;114.93;55.69;355.40;366.77;Dolomite;0.140
W-0766;126.93;83.07;366.77;384.11;Dolomite;0.176
W-0766;90.23;54.32;384.11;403.36;Dolomite;0.350
W-0766;94.54;93.29;403.36;420.78;Limestone;0.173
W-0766;126.78;57.58;420.78;426.88;Shale;0.291
W-0766;112.39;62.44;426.88;436.50;Sandstone;0.088
W-0766;124.40;95.08;436.50;444.70;Limestone;0.062
BAD-OVR1;117.29;58.11;3416.00;3424.00;Shale;0.099
W-0766;119.06;99.55;448.39;468.03;Shale;0.237
W-0766;117.41;60.06;468.03;481.33;Dolomite;0.333
W-0766;110.79;67.26;481.33;498.62;Sandstone;0.054
W-0766;125.89;59.98;498.62;516.05;;0.331
W-0766;120.70;96.39;516.05;530.66;Dolomite;0.273
W-0766;104.17;69.68;530.66;548.71;Sandstone;0.294
W-0766;120.86;53.55;548.71;561.13;Dolomite;1.500
W-0767;91.28;98.38;0.00;19.60;Sandstone;0.272
W-0767;83.41;84.18;26.28;21.28;Dolomite;0.228
W-0767;91.31;84.67;21.28;23.66;Dolomite;0.277
W-0767;126.52;90.48;23.66;33.21;Limestone;0.163
W-0767;96.18;71.92;49.33;44.33;Sandstone;0.096
W-0767;111.16;55.57;44.33;63.25;Dolomite;0.312
W-0767;84.50;82.78;63.25;67.68;;0.315
BAD-OVR1;93.42;78.30;3419.00;3427.00;Dolomite;0.343
W-0767;117.00;95.28;83.29;90.15;Dolomite;0.317
W-0767;108.55;94.11;90.15;101.22;Limestone;0.302
W-0767;93.56;51.19;101.22;110.56;Dolomite;0.113
BAD-OVR1;85.59;69.10;3422.00;3430.00;Sandstone;0.298
W-0767;106.95;50.90;127.35;146.19;Limestone;0.036
W-0767;118.00;74.06;146.19;156.45;Limestone;0.117
W-0767;117.39;87.09;156.45;161.92;Limestone;0.106
W-0767;100.99;82.02;161.92;178.52;Dolomite;0.234
W-0767;111.48;64.43;178.52;184.68;Limestone;0.266
W-0767;94.38;80.86;184.68;187.28;Sandstone;0.130
W-0767;105.40;59.47;187.28;203.62;Shale;0.251
W-0767;121.08;92.85;203.62;218.29;Sandstone;0.091
W-0767;93.86;80.80;218.29;221.35;Dolomite;0.256
W-0767;94.33;83.36;221.35;229.51;Sandstone;0.273
W-0767;109.97;75.17;229.51;244.77;Dolomite;0.054
W-0767;92.77;77.37;244.77;253.36;;0.356
W-0767;88.62;88.03;253.36;272.42;Limestone;0.028
BAD-OVR1;86.37;76.52;3425.00;3433.00;Shale;0.353
W-0767;103.04;71.81;274.49;292.86;Dolomite;0.330
W-0767;104.07;70.78;292.86;302.18;Sandstone;0.031
W-0767;110.15;95.20;302.18;317.05;Sandstone;0.305
W-0767;87.65;94.99;317.05;329.99;Sandstone;0.248
W-0767;91.53;90.96;329.99;342.72;Shale;0.348
W-0767;116.49;94.00;342.72;353.68;Shale;0.170
W-0767;118.64;67.63;353.68;366.71;Shale;0.324
W-0767;112.33;57.56;366.71;381.02;Dolomite;0.313
W-0767;82.69;54.76;381.02;395.07;;0.208
BAD-OVR1;104.31;71.82;3428.00;3436.00;Dolomite;0.245
W-0767;82.90;94.45;410.46;420.02;Sandstone;0.112
W-0767;113.11;98.35;420.02;429.51;Sandstone;0.101
W-0767;82.57;71.44;429.51;430.59;Sandstone;0.142
W-0767;92.08;73.31;430.59;449.73;Limestone;0.198
W-0767;106.73;67.90;449.73;456.69;Limestone;1.500
W-0767;126.67;90.03;456.69;470.62;Shale;1.500
W-0767;86.08;71.53;470.62;487.95;Shale;0.046
W-0767;114.96;50.69;487.95;504.84;Sandstone;0.122
W-0767;83.77;71.50;504.84;506.94;Sandstone;0.266
W-0767;86.99;79.35;506.94;514.60;Shale;0.248
W-0767;123.31;60.86;514.60;531.13;Limestone;0.047
W-0767;120.54;75.63;531.13;546.62;Dolomite;0.337
W-0767;113.40;86.05;546.62;554.53;Sandstone;0.280
W-0767;81.70;66.94;554.53;556.25;Sandstone;0.139
W-0768;128.11;85.20;0.00;2.33;;0.150
W-0768;112.82;77.04;2.33;17.57;Dolomite;0.239
W-0768;84.02;63.64;17.57;35.81;Limestone;0.145
W-0768;98.76;53.92;35.81;46.22;Sandstone;1.500
W-0768;122.10;54.12;46.22;62.71;Dolomite;0.201
W-0768;124.78;84.50;62.71;79.82;Sandstone;0.172
W-0768;99.42;66.82;79.82;82.98;Shale;0.129
W-0768;89.89;87.07;82.98;85.24;Limestone;0.352
W-0768;110.87;82.84;85.24;104.36;Sandstone;0.290
W-0768;91.23;92.56;104.36;108.07;Sandstone;0.231
W-0768;93.19;91.52;108.07;127.96;Limestone;0.021
W-0768;81.86;99.15;149.32;144.32;Shale;0.356
W-0768;114.71;84.61;144.32;159.34;Sandstone;0.330
W-0768;127.15;68.14;159.34;162.34;Limestone;0.083
W-0768;99.43;83.29;162.34;180.24;Shale;0.315
W-0768;93.01;66.39;180.24;194.62;Dolomite;0.157
W-0768;100.00;89.53;194.62;209.11;Sandstone;0.165
BAD-OVR1;114.50;55.64;3431.00;3439.00;Dolomite;0.197
W-0768;107.66;56.17;222.81;241.62;Limestone;0.051
W-0768;90.55;97.35;241.62;254.44;Sandstone;0.017
W-0768;83.76;74.02;254.44;257.53;Sandstone;0.096
W-0768;97.23;94.85;257.53;263.72;Sandstone;0.255
BAD-OVR1;85.49;92.05;3434.00;3442.00;Sandstone;0.229
W-0768;91.10;74.17;282.22;285.69;Dolomite;0.011
W-0768;113.76;96.89;285.69;290.68;Limestone;0.215
W-0768;124.41;64.81;290.68;306.35;Limestone;0.019
W-0768;124.20;74.71;306.35;323.85;Sandstone;0.206
W-0768;121.79;66.28;323.85;332.88;Dolomite;0.084
W-0768;97.43;54.99;332.88;339.96;Shale;0.319
W-0768;91.76;64.74;339.96;350.02;Limestone;0.192
W-0768;102.55;95.50;350.02;356.93;Dolomite;0.129
W-0768;97.53;88.23;356.93;373.40;Dolomite;0.090
W-0768;91.36;60.75;373.40;391.94;Limestone;0.341
W-0768;96.35;92.99;391.94;406.72;Dolomite;0.040
W-0768;87.59;68.10;406.72;415.59;Sandstone;0.048
W-0768;104.23;76.16;415.59;435.09;Shale;0.205
W-0768;96.38;51.76;435.09;454.83;Sandstone;0.173
W-0768;103.12;69.46;454.83;472.41;Sandstone;0.115
W-0768;110.62;87.18;472.41;480.06;Dolomite;0.022
W-0768;109.07;75.88;480.06;496.72;Dolomite;0.237
W-0768;129.52;55.69;496.72;510.15;Sandstone;0.176
W-0768;87.94;83.27;510.15;523.67;Limestone;0.067
W-0768;114.58;65.47;523.67;532.18;Limestone;0.175
W-0768;110.70;98.20;532.18;534.38;Shale;0.229
W-0768;99.09;84.27;549.67;544.67;Limestone;0.353
W-0768;121.33;75.15;544.67;553.01;Sandstone;0.020
W-0768;119.66;69.00;553.01;571.39;Sandstone;0.020
W-0768;80.39;67.01;571.39;583.40;Limestone;0.048
W-0768;93.28;65.20;583.40;585.28;Sandstone;0.084
W-0768;125.73;62.13;585.28;595.58;Limestone;0.255
W-0769;90.74;92.29;0.00;14.01;Shale;0.166
BAD-OVR1;106.16;84.14;3437.00;3445.00;Sandstone;0.179
W-0769;119.13;72.28;20.37;39.13;Limestone;0.269
W-0769;119.35;97.05;39.13;51.12;Dolomite;0.027
W-0769;129.61;84.97;51.12;57.67;Shale;0.043
W-0769;123.09;75.25;57.67;71.57;Sandstone;0.344
W-0769;127.45;69.38;71.57;89.57;Dolomite;0.331
W-0769;102.13;61.07;89.57;106.15;Dolomite;0.131
W-0769;117.49;74.27;106.15;116.70;Sandstone;0.185
W-0769;90.57;72.51;116.70;132.87;Sandstone;0.230
W-0769;98.44;91.08;132.87;145.05;Limestone;0.074
W-0769;100.59;82.88;145.05;155.40;Dolomite;0.178
W-0769;99.49;93.43;155.40;156.85;Sandstone;0.123
W-0769;122.82;51.84;156.85;164.59;Shale;0.343
W-0769;94.10;82.84;164.59;165.66;Dolomite;0.330
BAD-OVR1;99.24;97.04;3440.00;3448.00;Sandstone;0.202
W-0769;121.80;97.26;181.09;182.83;Dolomite;0.200
W-0769;93.64;99.90;182.83;183.93;Sandstone;0.295
