WellId;X;Y;DepthFrom;DepthTo;Rock;Porosity
W-0166;115.04;98.68;511.23;524.67;Shale;0.324
W-0167;112.20;53.11;0.00;14.24;Dolomite;0.256
W-0167;93.75;85.55;14.24;16.11;Shale;0.241
W-0167;108.62;80.92;16.11;22.15;Dolomite;0.229
W-0167;105.54;94.91;22.15;40.84;Dolomite;0.038
W-0167;94.41;85.64;40.84;49.36;Shale;0.135
W-0167;105.63;99.14;49.36;64.22;Sandstone;0.309
W-0167;115.10;67.72;64.22;78.35;Limestone;0.274
W-0167;83.42;72.40;78.35;80.02;Sandstone;0.254
W-0167;104.57;85.32;80.02;87.62;Dolomite;0.022
W-0167;116.60;84.76;87.62;107.29;Shale;0.195
W-0167;118.21;78.67;107.29;115.01;Dolomite;0.039
W-0167;117.46;70.23;115.01;130.50;Limestone;0.112
W-0167;87.09;60.65;130.50;134.22;Limestone;0.318
W-0167;84.93;55.80;134.22;135.51;Dolomite;0.084
W-0167;125.23;84.53;135.51;154.52;Shale;0.163
W-0167;123.21;56.96;154.52;171.21;Shale;0.197
W-0167;96.19;63.72;171.21;179.15;Limestone;0.158
W-0167;119.35;53.66;179.15;188.02;Sandstone;0.248
W-0167;122.82;73.90;188.02;204.50;Limestone;0.173
W-0167;128.76;95.91;204.50;212.40;Shale;0.321
W-0167;116.53;50.98;212.40;231.81;Shale;0.204
W-0167;102.29;72.08;231.81;245.72;Dolomite;0.336
W-0167;93.31;87.08;245.72;259.88;Shale;0.031
W-0167;91.86;91.44;259.88;261.08;Sandstone;0.316
W-0167;97.29;75.65;261.08;274.90;Limestone;0.264
W-0167;120.91;81.08;274.90;283.22;Dolomite;0.229
W-0167;96.20;59.23;283.22;294.08;Limestone;0.231
W-0167;87.13;94.74;294.08;305.49;Sandstone;0.040
W-0167;115.99;62.63;305.49;322.82;;0.173
W-0167;99.07;80.25;331.60;326.60;Sandstone;0.100
W-0167;103.93;51.63;326.60;341.21;Sandstone;0.060
W-0167;91.06;64.64;341.21;344.40;Limestone;0.150
W-0167;110.88;98.83;344.40;349.18;Dolomite;0.354
W-0167;100.48;56.85;349.18;358.30;Dolomite;0.253
W-0167;117.80;79.59;358.30;362.27;Limestone;1.500
W-0167;92.86;65.64;362.27;380.90;Limestone;0.284
W-0167;106.10;53.92;380.90;396.18;Sandstone;0.356
W-0167;110.37;71.53;396.18;413.40;Dolomite;0.223
BAD-OVR1;123.10;80.47;695.00;703.00;Sandstone;0.221
W-0167;110.67;76.32;426.23;433.67;Sandstone;0.118
W-0167;87.61;94.85;433.67;447.99;;0.021
W-0167;127.34;56.97;447.99;452.69;Shale;0.097
W-0167;91.35;58.51;452.69;456.53;Shale;0.131
W-0167;110.92;88.57;456.53;476.20;Shale;0.172
W-0167;99.95;54.45;476.20;490.72;Dolomite;0.313
BAD-OVR1;92.92;63.90;698.00;706.00;Sandstone;0.041
W-0167;84.58;75.68;506.35;514.92;Dolomite;0.023
W-0167;94.69;63.05;514.92;522.75;Shale;0.339
W-0167;128.50;98.91;522.75;527.21;Sandstone;0.229
W-0167;108.44;74.21;527.21;536.47;Shale;0.253
W-0168;98.73;56.93;0.00;6.22;Dolomite;0.130
W-0168;86.70;51.38;6.22;8.79;Sandstone;0.200
W-0168;123.23;92.50;8.79;23.73;Shale;0.141
W-0168;111.15;84.05;23.73;27.54;Limestone;0.303
W-0168;83.69;59.11;27.54;40.94;Sandstone;0.231
W-0168;112.79;68.66;40.94;57.49;Limestone;0.148
W-0168;89.75;67.75;57.49;75.94;Limestone;0.214
W-0168;97.41;95.55;75.94;85.19;Limestone;0.084
W-0168;120.16;52.77;85.19;88.29;Sandstone;1.500
W-0168;119.76;54.73;88.29;95.00;Limestone;0.313
W-0168;95.98;95.02;95.00;103.54;Limestone;0.151
W-0168;80.61;70.47;103.54;113.21;Dolomite;1.500
W-0168;94.14;61.77;113.21;116.05;Sandstone;0.336
W-0168;102.62;86.15;116.05;135.49;Dolomite;0.161
W-0168;104.64;71.11;135.49;141.77;Dolomite;0.241
W-0168;109.95;90.36;141.77;152.07;Dolomite;0.034
W-0168;105.83;93.41;152.07;162.72;Limestone;0.129
W-0168;95.97;98.45;162.72;177.72;Sandstone;0.343
W-0168;125.83;78.03;177.72;181.82;Limestone;0.337
W-0168;89.50;72.15;181.82;191.75;Dolomite;0.356
W-0168;124.65;60.35;191.75;206.99;Sandstone;0.092
W-0168;106.46;76.25;206.99;211.17;;0.261
W-0168;100.96;59.43;211.17;219.47;Sandstone;0.205
BAD-OVR1;121.93;70.09;701.00;709.00;Limestone;0.321
W-0168;86.82;61.28;229.43;246.99;Limestone;0.209
W-0168;90.67;84.76;246.99;264.73;Shale;0.140
W-0168;82.64;58.12;264.73;279.67;Sandstone;0.207
W-0168;114.62;75.15;279.67;296.69;Sandstone;0.344
W-0168;117.90;51.09;296.69;314.51;Sandstone;0.354
W-0168;105.49;73.76;314.51;321.57;Shale;1.500
W-0168;111.97;59.08;321.57;340.75;Shale;1.500
W-0168;89.12;94.62;340.75;357.29;Limestone;0.050
W-0168;116.37;80.65;357.29;374.25;Sandstone;0.264
W-0168;92.83;51.86;374.25;380.41;Sandstone;0.216
W-0168;116.97;60.22;380.41;394.94;Limestone;0.016
W-0168;120.66;70.13;394.94;398.63;Shale;0.215
W-0168;103.44;57.50;398.63;405.38;;0.331
W-0168;126.45;75.28;405.38;423.60;Limestone;0.109
W-0168;117.27;73.22;423.60;438.85;Dolomite;0.148
W-0168;116.90;75.71;438.85;451.10;Limestone;0.291
W-0168;95.53;94.34;451.10;468.72;Dolomite;0.164
W-0168;92.66;50.16;468.72;470.23;Limestone;0.212
W-0168;84.14;71.83;470.23;473.52;;0.079
W-0168;111.99;62.43;473.52;492.05;Limestone;0.203
W-0168;87.29;94.01;492.05;493.22;;0.355
W-0168;119.42;52.89;493.22;500.81;Limestone;1.500
W-0168;89.33;50.35;500.81;503.07;Sandstone;0.093
W-0168;97.17;64.28;503.07;520.94;Sandstone;0.308
W-0168;123.14;76.42;520.94;527.98;Shale;0.280
W-0168;83.66;98.42;527.98;535.38;Limestone;0.282
W-0169;115.21;54.74;0.00;1.33;Dolomite;0.245
W-0169;91.43;88.80;1.33;19.95;Sandstone;0.018
W-0169;80.88;72.33;19.95;21.16;Shale;0.360
W-0169;113.25;98.56;21.16;22.72;Sandstone;0.113
W-0169;117.70;64.03;22.72;29.17;Dolomite;0.092
W-0169;114.68;93.22;29.17;34.55;Shale;0.181
W-0169;93.05;69.45;34.55;47.23;;0.341
W-0169;81.49;88.61;47.23;57.82;Sandstone;0.182
W-0169;107.18;71.43;57.82;77.25;Sandstone;0.240
W-0169;106.45;82.63;77.25;93.43;Shale;0.080
W-0169;91.61;71.82;93.43;104.74;Limestone;0.149
W-0169;127.91;75.50;104.74;123.93;Dolomite;0.144
W-0169;112.52;64.81;123.93;125.41;Dolomite;0.018
W-0169;127.63;81.23;125.41;141.42;Dolomite;0.097
W-0169;108.57;81.09;141.42;146.36;Limestone;0.352
W-0169;97.18;85.07;146.36;150.94;Sandstone;0.058
W-0169;106.60;82.16;150.94;159.07;Limestone;0.070
W-0169;98.35;83.77;159.07;160.92;Limestone;0.157
W-0169;118.99;78.68;160.92;173.91;Limestone;0.222
W-0169;110.03;63.50;173.91;178.47;Shale;0.295
W-0169;127.58;76.62;178.47;189.57;Sandstone;0.194
W-0169;101.08;71.35;189.57;193.60;Shale;0.158
W-0169;87.42;80.30;193.60;203.22;Dolomite;0.218
W-0169;117.99;60.58;203.22;208.03;Dolomite;0.236
W-0169;90.29;53.39;208.03;210.82;Shale;0.228
W-0169;96.10;89.73;210.82;227.56;Shale;0.148
W-0169;102.44;62.30;227.56;231.42;Limestone;0.338
W-0169;90.09;63.21;231.42;235.27;Limestone;1.500
W-0169;86.11;89.53;235.27;249.10;Shale;0.352
W-0169;108.73;55.28;249.10;266.94;Sandstone;0.330
W-0169;109.38;90.45;266.94;283.22;Limestone;0.078
W-0169;107.53;77.43;283.22;288.23;Dolomite;0.136
W-0169;101.12;69.83;288.23;294.43;Sandstone;0.235
W-0169;92.75;97.70;294.43;313.30;Sandstone;0.182
W-0169;89.58;85.36;313.30;329.81;Sandstone;0.019
W-0169;117.62;66.12;329.81;337.10;Shale;0.281
W-0169;89.50;95.46;337.10;339.44;Shale;0.256
W-0169;119.48;65.36;339.44;348.60;Limestone;0.077
W-0169;96.50;68.41;348.60;358.36;Shale;0.315
W-0169;105.82;74.70;358.36;365.42;Dolomite;0.045
W-0169;120.61;66.30;381.37;376.37;Dolomite;0.032
W-0169;80.90;86.42;376.37;389.17;Sandstone;0.016
W-0169;95.57;86.70;389.17;394.96;Limestone;0.116
W-0169;100.15;93.28;394.96;405.75;Sandstone;0.323
W-0169;121.39;62.40;405.75;415.32;Limestone;0.072
W-0169;120.51;60.91;415.32;431.67;Shale;0.258
W-0169;82.76;93.38;431.67;437.32;Limestone;0.118
W-0169;128.01;59.28;437.32;445.01;Shale;0.077
W-0169;115.44;57.73;445.01;449.62;Sandstone;0.209
W-0169;128.57;78.83;449.62;458.82;Dolomite;0.043
W-0170;109.39;82.42;0.00;11.47;Limestone;0.127
W-0170;126.33;86.37;11.47;12.94;Dolomite;0.117
W-0170;126.91;50.62;12.94;24.54;Sandstone;0.106
W-0170;95.24;55.07;24.54;26.59;Limestone;1.500
W-0170;84.58;83.72;26.59;39.92;Shale;0.224
W-0170;127.21;59.42;39.92;55.62;Limestone;0.291
W-0170;125.65;81.04;55.62;72.80;Shale;0.290
W-0170;85.62;91.60;72.80;89.91;Dolomite;0.079
W-0170;113.89;96.02;89.91;96.64;Shale;0.207
W-0170;117.96;63.72;96.64;116.40;Shale;0.097
BAD-OVR1;87.43;67.67;704.00;712.00;Dolomite;0.336
W-0170;113.14;75.40;119.58;124.57;Dolomite;0.058
W-0170;122.88;87.54;124.57;131.29;Shale;0.080
W-0170;88.74;66.88;131.29;141.35;Sandstone;0.323
W-0170;121.54;61.09;141.35;154.25;Dolomite;0.245
W-0170;113.60;69.25;154.25;162.34;Sandstone;0.152
W-0170;97.53;60.98;162.34;180.43;Shale;0.042
W-0170;97.34;88.99;180.43;196.29;Shale;0.313
W-0170;114.56;58.47;196.29;198.69;Sandstone;0.134
W-0170;89.16;52.79;198.69;208.40;Limestone;0.032
W-0170;104.58;94.10;208.40;225.30;Shale;0.089
W-0170;94.08;83.29;225.30;232.86;Dolomite;0.094
BAD-OVR1;126.48;72.25;707.00;715.00;Dolomite;0.271
W-0170;125.48;59.20;238.55;246.33;Dolomite;0.041
W-0170;102.73;75.67;246.33;247.93;Limestone;0.013
W-0170;129.42;96.39;247.93;251.93;Sandstone;0.093
W-0170;122.65;83.26;251.93;263.45;Sandstone;0.138
W-0170;103.27;91.82;263.45;282.12;Sandstone;0.090
W-0170;113.18;69.82;282.12;289.00;Limestone;0.190
W-0170;97.70;83.80;289.00;305.06;Limestone;0.089
W-0170;116.05;90.95;305.06;318.55;Dolomite;0.313
W-0170;121.18;87.07;318.55;323.48;;0.337
W-0170;108.08;94.00;323.48;340.04;Sandstone;0.133
W-0170;108.58;68.12;340.04;346.45;Sandstone;0.290
W-0170;82.00;82.28;346.45;355.33;Limestone;0.302
W-0170;100.83;75.88;355.33;364.66;Dolomite;0.118
W-0170;107.08;73.47;364.66;384.08;Shale;0.104
W-0170;115.07;81.31;384.08;393.87;Sandstone;0.283
W-0170;82.95;59.81;393.87;401.06;Shale;0.277
W-0170;101.40;79.86;401.06;402.44;Sandstone;0.345
W-0170;124.83;77.20;402.44;420.67;Shale;0.227
W-0170;112.13;86.01;420.67;432.53;Limestone;0.226
W-0170;94.17;97.65;432.53;435.31;Dolomite;0.158
W-0170;87.49;90.58;435.31;452.73;Dolomite;0.087
W-0170;91.82;93.87;452.73;468.06;Shale;0.155
W-0170;106.32;74.82;468.06;478.82;Shale;0.263
W-0170;109.02;52.84;478.82;479.92;;0.215
W-0170;83.08;89.31;479.92;491.94;Limestone;0.100
W-0170;118.54;81.56;491.94;496.27;Dolomite;0.323
W-0170;97.82;55.74;496.27;503.41;Limestone;0.153
BAD-OVR1;113.11;53.44;710.00;718.00;Dolomite;0.271
W-0171;98.36;76.73;6.83;12.22;Limestone;0.086
W-0171;88.37;55.19;12.22;17.50;Dolomite;0.262
W-0171;82.90;89.56;17.50;30.31;Dolomite;0.291
W-0171;106.82;83.97;30.31;42.73;Limestone;0.147
W-0171;100.07;65.57;42.73;56.05;Limestone;0.144
W-0171;117.71;60.08;56.05;57.81;Limestone;0.037
W-0171;108.99;70.09;57.81;66.69;Dolomite;0.248
W-0171;125.94;77.63;66.69;75.19;Dolomite;0.084
W-0171;86.09;85.95;75.19;81.24;;0.123
W-0171;105.95;99.90;81.24;84.94;Shale;0.349
W-0171;115.84;95.26;84.94;99.62;Shale;0.027
W-0171;99.73;79.88;99.62;114.17;Dolomite;0.137
W-0171;98.38;86.35;114.17;134.16;Dolomite;0.168
W-0171;90.62;75.63;134.16;137.06;Sandstone;0.059
W-0171;92.58;61.48;137.06;154.75;;0.339
W-0171;108.97;97.80;154.75;163.99;Shale;0.042
W-0171;83.59;60.53;163.99;174.55;Dolomite;0.183
W-0171;125.19;61.08;174.55;182.31;Dolomite;0.065
W-0171;83.37;85.48;182.31;193.71;Limestone;0.154
W-0171;120.24;84.25;193.71;209.24;Sandstone;0.170
W-0171;112.01;71.09;209.24;222.71;Shale;0.122
W-0171;128.37;92.89;222.71;235.77;Sandstone;0.268
W-0171;96.83;66.80;235.77;237.12;Limestone;0.055
W-0171;95.47;69.35;237.12;239.50;Limestone;0.327
W-0171;106.63;63.87;239.50;250.85;Dolomite;0.257
W-0171;80.50;50.83;250.85;266.17;;0.093
W-0171;127.86;63.54;266.17;284.29;Dolomite;0.324
W-0171;128.10;92.12;284.29;303.76;;0.348
W-0171;101.84;65.90;303.76;315.34;;0.271
W-0171;117.35;67.93;331.15;326.15;Limestone;0.045
W-0171;123.14;99.43;326.15;330.06;Sandstone;0.085
W-0171;104.29;82.66;330.06;332.95;Dolomite;0.195
W-0171;80.91;68.07;332.95;343.26;;0.122
W-0171;92.98;61.23;343.26;350.19;Limestone;0.200
W-0171;122.52;58.21;350.19;356.34;Shale;0.338
W-0171;107.81;76.62;356.34;360.58;Dolomite;0.040
W-0171;87.31;86.75;360.58;373.49;Limestone;0.298
W-0171;128.78;74.54;373.49;389.47;Shale;0.300
W-0171;108.98;98.66;389.47;391.21;Limestone;0.068
W-0171;116.58;69.67;405.70;400.70;Dolomite;0.142
W-0171;102.49;90.08;400.70;415.31;Sandstone;0.146
W-0171;114.34;58.06;415.31;421.56;Shale;0.230
W-0171;101.80;50.41;435.20;430.20;Dolomite;0.183
W-0171;109.94;57.52;430.20;437.61;Dolomite;0.047
W-0171;121.93;55.16;437.61;445.58;Limestone;0.054
W-0171;103.09;69.02;445.58;453.39;Shale;1.500
W-0171;109.78;87.67;453.39;456.31;Dolomite;0.015
W-0171;85.42;99.90;456.31;463.88;Limestone;0.016
W-0171;103.66;86.61;463.88;481.97;Limestone;0.068
W-0172;115.69;78.16;0.00;14.24;Dolomite;0.144
W-0172;111.50;69.60;14.24;15.92;Shale;0.052
W-0172;91.32;92.98;15.92;20.85;Limestone;0.151
BAD-OVR1;127.52;90.38;713.00;721.00;Shale;0.282
W-0172;110.88;69.22;24.45;27.08;Sandstone;0.298
W-0172;119.60;53.31;27.08;32.14;Sandstone;0.312
W-0172;96.18;92.12;32.14;40.16;Dolomite;0.066
W-0172;111.53;76.21;40.16;57.84;Sandstone;0.090
W-0172;127.52;54.56;57.84;65.08;Sandstone;0.166
W-0172;84.47;52.16;65.08;80.99;Shale;0.057
W-0172;90.03;70.98;97.83;92.83;Shale;0.287
W-0172;81.70;54.71;92.83;112.77;Dolomite;0.030
W-0172;98.53;56.82;112.77;126.06;Shale;0.024
W-0172;91.44;75.97;126.06;130.03;Dolomite;0.101
W-0172;83.26;81.63;130.03;142.84;Dolomite;0.025
W-0172;102.66;86.68;142.84;157.26;Limestone;0.225
W-0172;82.54;99.41;157.26;172.18;Dolomite;0.033
W-0172;88.03;99.09;172.18;173.80;Dolomite;0.286
W-0172;115.64;78.68;173.80;174.86;Shale;0.136
W-0172;122.14;63.60;174.86;178.89;Dolomite;0.212
W-0172;101.62;59.01;178.89;180.87;Sandstone;0.190
W-0172;122.74;50.01;196.81;191.81;Dolomite;0.173
W-0172;106.08;70.23;191.81;201.45;Sandstone;0.279
W-0172;114.88;64.92;201.45;218.48;Limestone;0.059
W-0172;120.81;96.11;218.48;226.56;Sandstone;0.195
W-0172;109.09;60.53;226.56;235.37;Shale;0.147
W-0172;84.11;99.14;235.37;245.23;Shale;0.329
W-0172;119.29;90.39;245.23;248.30;Dolomite;0.013
W-0172;88.07;90.99;248.30;258.87;Dolomite;0.060
W-0172;95.78;56.00;258.87;260.62;Shale;0.136
W-0172;127.63;88.22;260.62;270.60;Sandstone;0.123
W-0172;112.04;97.44;270.60;271.84;Shale;0.339
W-0172;120.57;99.48;271.84;280.18;Sandstone;0.194
W-0172;98.03;93.25;280.18;298.52;Limestone;0.335
W-0172;121.88;85.01;298.52;300.82;Sandstone;0.100
W-0172;122.24;74.99;300.82;313.62;Dolomite;0.274
W-0172;95.79;80.23;313.62;323.83;;0.119
W-0172;127.20;79.52;323.83;341.53;Shale;0.035
W-0172;124.62;63.01;341.53;353.81;Shale;0.088
W-0172;114.01;76.85;353.81;370.67;Dolomite;0.130
W-0172;89.31;75.43;370.67;384.81;Shale;0.264
W-0172;88.19;96.89;384.81;390.26;Sandstone;0.269
W-0172;122.43;75.31;390.26;401.80;Dolomite;0.175
W-0172;121.44;55.95;401.80;414.76;Dolomite;0.094
W-0172;113.93;56.94;414.76;421.05;Sandstone;0.078
W-0172;95.62;77.56;421.05;427.00;Dolomite;0.244
W-0172;98.46;60.15;427.00;444.43;Limestone;0.204
W-0172;125.94;82.69;444.43;455.32;Shale;0.310
W-0172;127.10;91.40;455.32;457.57;Limestone;0.338
W-0172;129.66;63.56;457.57;463.67;Shale;0.032
W-0173;88.14;51.94;0.00;15.14;Sandstone;0.334
W-0173;113.06;99.36;15.14;32.07;Dolomite;0.179
W-0173;103.71;69.53;32.07;43.79;Limestone;0.359
W-0173;103.81;50.37;43.79;50.14;Shale;0.074
W-0173;87.65;90.80;50.14;62.83;Sandstone;0.314
W-0173;106.65;83.74;62.83;66.50;Limestone;0.106
W-0173;99.42;95.16;66.50;81.32;Limestone;0.013
W-0173;123.86;59.46;81.32;88.88;Dolomite;0.018
W-0173;113.02;74.80;100.10;95.10;Shale;0.086
BAD-OVR1;95.28;80.01;716.00;724.00;Limestone;0.312
W-0173;108.66;81.25;112.36;115.62;Limestone;0.087
BAD-OVR1;86.38;59.85;719.00;727.00;Sandstone;0.048
W-0173;122.92;57.19;118.81;138.76;Limestone;0.250
W-0173;81.02;67.80;138.76;154.84;Sandstone;0.142
W-0173;86.10;92.50;154.84;164.52;Sandstone;0.350
W-0173;113.02;50.47;164.52;166.29;Shale;0.276
W-0173;117.55;71.79;166.29;185.71;Shale;0.244
W-0173;101.50;80.62;185.71;194.06;;0.299
W-0173;82.88;94.70;194.06;212.44;Dolomite;0.135
W-0173;95.83;75.17;212.44;218.18;Shale;0.122
BAD-OVR1;97.57;52.10;722.00;730.00;Limestone;0.146
W-0173;82.63;62.05;223.46;231.77;Shale;0.241
W-0173;81.21;74.18;231.77;245.81;Dolomite;0.234
W-0173;129.27;97.03;245.81;247.29;;0.020
W-0173;118.01;89.93;247.29;260.66;Shale;0.115
W-0173;86.78;50.21;260.66;263.88;Shale;0.075
W-0173;110.01;99.49;263.88;269.15;Limestone;0.055
W-0173;114.48;72.26;269.15;274.59;Shale;0.303
W-0173;121.00;67.42;274.59;291.99;Limestone;0.277
W-0173;97.21;98.44;291.99;293.26;Sandstone;0.248
W-0173;102.42;75.94;293.26;312.12;Sandstone;0.177
W-0173;86.64;71.21;312.12;318.79;Sandstone;0.139
W-0173;106.94;84.90;318.79;335.21;Limestone;0.253
W-0173;122.21;54.74;335.21;354.46;Dolomite;0.260
W-0173;99.62;82.49;354.46;360.08;Shale;0.099
W-0173;110.68;72.64;360.08;366.97;Shale;0.304
W-0173;112.16;78.05;366.97;386.37;Shale;0.196
W-0173;108.84;88.04;386.37;405.99;;0.341
W-0173;108.36;95.12;405.99;412.24;Limestone;0.116
W-0173;111.42;83.61;412.24;428.53;Dolomite;0.268
W-0173;100.67;69.75;428.53;432.74;Sandstone;0.166
W-0173;97.00;95.17;432.74;450.06;Sandstone;0.290
W-0173;110.72;63.34;450.06;461.74;Shale;0.080
W-0173;128.59;58.94;461.74;476.09;Sandstone;0.070
W-0173;127.03;59.13;476.09;479.93;Shale;0.012
W-0173;120.25;82.76;479.93;496.60;Sandstone;0.067
W-0173;92.25;74.76;508.59;503.59;Sandstone;0.316
W-0173;90.23;68.28;511.56;506.56;Sandstone;0.296
W-0173;81.15;54.05;506.56;516.54;Dolomite;0.016
W-0173;86.21;61.71;516.54;521.81;Dolomite;0.059
W-0174;118.29;80.76;0.00;18.03;Shale;0.149
W-0174;95.36;73.65;18.03;20.98;Limestone;0.116
W-0174;111.89;95.34;20.98;27.78;Shale;0.351
W-0174;92.48;89.82;27.78;35.73;Sandstone;0.256
W-0174;114.69;97.64;35.73;48.87;Limestone;0.016
W-0174;125.66;71.49;48.87;56.60;Sandstone;0.115
W-0174;87.36;75.62;56.60;76.01;Dolomite;0.303
BAD-OVR1;126.69;79.92;725.00;733.00;Dolomite;0.085
W-0174;92.63;73.24;91.80;97.73;Limestone;0.208
W-0174;124.86;82.65;97.73;116.09;Dolomite;0.359
W-0174;105.23;51.99;116.09;125.74;Sandstone;0.189
W-0174;97.51;79.28;125.74;138.28;Sandstone;0.189
BAD-OVR1;121.81;64.47;728.00;736.00;Sandstone;0.073
W-0174;87.38;96.26;157.51;172.54;Shale;0.015
W-0174;113.51;74.70;172.54;189.96;Sandstone;0.064
W-0174;97.25;58.85;189.96;200.73;Shale;0.169
W-0174;124.39;88.05;200.73;203.38;Dolomite;0.156
W-0174;105.10;60.30;203.38;222.48;Dolomite;0.214
W-0174;99.27;93.73;222.48;232.49;;0.298
W-0174;115.26;98.76;232.49;233.97;Dolomite;1.500
W-0174;80.43;67.05;233.97;243.15;Dolomite;0.255
W-0174;127.42;65.55;243.15;259.99;Sandstone;0.057
W-0174;80.81;62.10;259.99;270.62;Sandstone;0.020
W-0174;109.99;93.65;270.62;288.93;Shale;0.228
W-0174;88.61;76.74;288.93;296.67;Limestone;0.297
W-0174;118.60;99.24;296.67;302.57;;0.324
W-0174;89.91;77.04;302.57;313.16;Shale;0.307
W-0174;102.11;61.16;313.16;328.22;Sandstone;0.288
W-0174;108.32;79.78;328.22;347.23;Sandstone;0.116
W-0174;85.33;71.03;347.23;361.85;Sandstone;0.286
W-0174;129.04;75.38;361.85;372.18;Limestone;0.147
W-0174;87.99;97.33;372.18;379.73;Limestone;0.329
W-0174;95.19;99.12;379.73;381.19;Shale;0.061
W-0174;107.02;55.80;381.19;396.27;Dolomite;0.316
W-0174;106.63;77.76;396.27;410.21;Shale;0.347
W-0174;98.01;52.40;410.21;425.50;Limestone;0.233
W-0174;119.06;54.44;425.50;442.32;Shale;0.324
W-0174;91.79;56.84;442.32;456.32;Limestone;0.329
W-0174;110.28;73.39;456.32;462.54;Limestone;0.223
W-0174;101.29;60.35;462.54;475.58;Limestone;0.297
W-0174;103.42;76.56;475.58;495.26;Dolomite;0.034
W-0174;116.74;98.29;507.83;502.83;Shale;0.310
W-0174;108.40;97.51;502.83;508.01;Dolomite;0.198
W-0174;107.02;53.56;508.01;521.21;Limestone;0.018
W-0174;90.08;52.20;521.21;530.54;Sandstone;0.329
W-0174;115.40;75.74;530.54;536.63;Dolomite;0.053
W-0174;123.19;68.37;536.63;538.91;Dolomite;0.264
W-0174;128.75;96.14;538.91;551.50;Sandstone;0.272
W-0174;102.67;76.62;551.50;565.21;Dolomite;0.264
W-0174;89.62;55.38;565.21;575.87;Limestone;1.500
W-0175;101.26;82.81;0.00;2.01;Dolomite;0.351
W-0175;119.46;78.51;2.01;18.75;Dolomite;0.020
BAD-OVR1;113.50;85.98;731.00;739.00;Shale;0.145
W-0175;124.26;99.18;26.30;32.92;Dolomite;0.229
W-0175;118.03;90.62;32.92;48.91;Shale;1.500
W-0175;122.85;68.78;48.91;63.22;;0.148
W-0175;124.69;52.95;63.22;82.23;Limestone;0.160
W-0175;121.56;79.95;82.23;92.79;Limestone;1.500
W-0175;100.26;74.85;92.79;107.50;Limestone;0.221
W-0175;116.48;82.34;107.50;109.09;Shale;0.064
W-0175;107.69;63.56;109.09;124.62;Dolomite;0.359
W-0175;103.51;81.39;124.62;131.78;Limestone;0.291
W-0175;87.60;80.88;131.78;143.32;Sandstone;1.500
W-0175;123.87;63.10;143.32;155.47;Dolomite;0.049
W-0175;94.60;72.45;155.47;171.15;Sandstone;0.119
W-0175;81.98;61.04;171.15;189.31;Dolomite;0.260
W-0175;100.67;50.85;189.31;201.74;Dolomite;0.020
W-0175;114.11;56.55;201.74;215.95;Limestone;0.100
W-0175;86.43;80.60;215.95;230.24;Sandstone;0.289
W-0175;108.78;88.56;230.24;234.25;Limestone;0.193
W-0175;124.06;72.65;234.25;241.24;Shale;0.092
W-0175;101.17;68.30;241.24;259.42;Limestone;0.257
W-0175;101.22;51.42;259.42;264.86;Dolomite;0.045
W-0175;110.66;94.84;264.86;269.52;Dolomite;0.321
W-0175;82.45;51.73;269.52;278.59;Sandstone;0.084
W-0175;129.96;97.85;278.59;288.99;Sandstone;0.349
W-0175;94.13;55.33;288.99;307.02;Sandstone;0.350
W-0175;84.08;86.57;307.02;325.27;Dolomite;0.213
W-0175;112.99;79.34;325.27;339.01;Sandstone;0.305
W-0175;97.79;54.71;339.01;350.74;Shale;0.194
W-0175;87.80;70.69;350.74;354.70;Dolomite;0.149
W-0175;101.78;68.56;354.70;356.86;Shale;0.257
W-0175;84.27;74.95;356.86;375.43;Limestone;0.257
W-0175;119.65;63.98;375.43;385.06;Shale;0.132
W-0175;93.59;91.13;385.06;388.22;Dolomite;0.254
W-0175;80.53;83.40;388.22;400.24;Shale;0.345
W-0175;116.71;56.02;400.24;407.58;Sandstone;0.127
W-0175;115.33;50.07;407.58;425.31;Shale;0.042
W-0175;115.03;52.66;425.31;433.69;Limestone;0.298
W-0175;117.29;74.92;433.69;435.91;Shale;0.251
W-0175;111.68;78.32;454.71;449.71;Sandstone;0.237
W-0175;100.69;69.46;449.71;460.99;Limestone;0.209
W-0175;121.18;81.63;460.99;479.95;Sandstone;0.343
W-0175;117.14;79.75;479.95;494.85;Dolomite;0.069
W-0175;104.24;80.16;494.85;511.93;Limestone;0.343
W-0175;104.71;60.09;511.93;521.12;Dolomite;0.194
W-0175;106.76;75.97;521.12;528.84;Dolomite;0.102
W-0175;120.18;66.68;528.84;539.05;Dolomite;0.214
BAD-OVR1;95.06;75.04;734.00;742.00;Shale;0.286
W-0175;122.20;93.20;564.01;559.01;Sandstone;0.256
W-0176;89.59;54.03;0.00;9.33;Sandstone;0.315
W-0176;87.71;53.28;9.33;12.35;Sandstone;0.258
W-0176;129.75;95.02;12.35;19.65;Sandstone;0.348
W-0176;87.97;84.06;19.65;21.02;Shale;0.021
W-0176;125.63;88.94;21.02;29.84;Limestone;0.330
W-0176;98.48;75.27;29.84;46.36;Limestone;0.238
W-0176;93.17;86.14;46.36;56.12;Sandstone;0.237
W-0176;84.15;56.15;56.12;72.15;Sandstone;0.262
W-0176;118.14;90.73;72.15;90.22;Shale;1.500
BAD-OVR1;81.27;76.72;737.00;745.00;Dolomite;0.069
W-0176;127.73;90.89;92.14;96.02;Limestone;0.293
